event_id,match_id,home_team,away_team,team,opponent,player,position,shirt_number,minute,second,event_type,x,y,outcome,xg
4169,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Sani Nwankwo,CAM,25,0,28,Turnover,79.44,41.06,Complete,0.0
4170,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Chinedu Nwankwo,RB,10,0,32,Tackle,70.73,75.08,Complete,0.0
4171,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Sani Nwankwo,CAM,25,0,34,Progressive Pass,67.59,80.0,Complete,0.0
4172,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Femi Osazuwa,RB,25,0,40,Tackle,54.96,31.52,Complete,0.0
4173,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Aliyu Usman,RW,23,0,42,Pass,29.68,52.42,Complete,0.0
4174,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Ibrahim Ndukwe,LB,19,0,48,Dangerous Pass,109.27,28.3,Complete,0.0
4175,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Emeka Usman,LW,18,1,3,Pass,28.41,47.97,Complete,0.0
4176,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Victor Ekong,GK,11,1,4,Progressive Pass,6.71,35.58,Complete,0.0
4177,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Obinna Egwuekwe,LB,17,1,4,Tackle,43.47,45.75,Complete,0.0
4178,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Wale Yakubu,ST,29,1,7,Foul,49.06,33.15,Complete,0.0
4179,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Ibrahim Osazuwa,LW,20,1,11,Turnover,13.63,33.41,Complete,0.0
4180,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Aliyu Usman,RW,23,1,19,Foul,44.04,53.43,Complete,0.0
4181,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Obinna Okonkwo,LW,24,1,34,Interception,50.95,32.07,Complete,0.0
4182,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Victor Okafor,CB,16,1,37,Foul,41.83,14.42,Complete,0.0
4183,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Praise Balogun,CM,6,1,47,Pass,49.65,21.2,Complete,0.0
4184,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Chinedu Nwankwo,RB,10,1,51,Turnover,32.08,31.84,Complete,0.0
4185,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Chibuzor Onuoha,CAM,9,2,0,Progressive Pass,58.86,40.62,Complete,0.0
4186,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Victor Okafor,CB,16,2,4,Successful Dribble,67.56,0.0,Complete,0.0
4187,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Femi Osazuwa,RB,25,2,16,Turnover,15.81,15.74,Complete,0.0
4188,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Samuel Adebayo,CM,15,2,24,Tackle,42.46,16.15,Complete,0.0
4189,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Chidi Nnamdi,RW,19,2,28,Pass,115.25,38.19,Complete,0.0
4190,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Ibrahim Ndukwe,LB,19,2,30,Successful Dribble,116.05,23.09,Complete,0.0
4191,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Emeka Usman,LW,18,2,33,Pass,44.62,80.0,Complete,0.0
4192,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Adewale Adebayo,RW,8,2,33,Corner,116.83,28.76,Complete,0.0
4193,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Aliyu Usman,RW,23,2,47,Interception,21.57,58.5,Complete,0.0
4194,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Sani Nwankwo,CAM,25,2,48,Tackle,82.42,35.28,Complete,0.0
4195,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Obinna Okonkwo,LW,24,2,50,Progressive Pass,91.23,51.65,Complete,0.0
4196,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Victor Okafor,CB,16,2,51,Progressive Pass,31.13,37.09,Incomplete,0.0
4197,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Rasheed Ojo,LB,24,2,56,Shot on Target,100.52,44.23,Off Target,0.278
4198,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Aliyu Egwuekwe,RB,4,2,56,Successful Dribble,32.02,28.24,Complete,0.0
4199,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Emeka Afolabi,CB,28,3,5,Pass,22.69,22.7,Complete,0.0
4200,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Chidi Balogun,CB,15,3,19,Shot,109.64,31.38,On Target,0.35
4201,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Victor Okafor,CB,16,3,51,Interception,65.52,49.87,Complete,0.0
4202,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Obinna Adebayo,LW,11,3,57,Tackle,64.52,6.34,Complete,0.0
4203,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Emeka Afolabi,CB,28,4,8,Successful Dribble,107.81,33.74,Complete,0.0
4204,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Chibuzor Onuoha,CAM,9,4,22,Big Chance,106.56,28.49,On Target,0.553
4205,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Samuel Adebayo,CM,15,4,25,Tackle,83.98,34.11,Complete,0.0
4206,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Emeka Afolabi,CB,28,4,39,Tackle,53.71,74.51,Complete,0.0
4207,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Obinna Adebayo,LW,11,4,40,Pass,65.55,11.87,Incomplete,0.0
4208,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Rasheed Ojo,LB,24,4,40,Turnover,23.41,46.92,Complete,0.0
4209,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Chidi Balogun,CB,15,4,45,Successful Dribble,70.49,74.29,Complete,0.0
4210,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Kelechi Ibrahim,GK,26,4,51,Pass,80.24,36.37,Complete,0.0
4211,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Obinna Egwuekwe,LB,17,4,54,Big Chance,98.35,13.95,Off Target,0.374
4212,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Kelechi Ibrahim,GK,26,4,57,Tackle,64.29,39.8,Complete,0.0
4213,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Wale Yakubu,ST,29,4,58,Pass,7.41,48.21,Incomplete,0.0
4214,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Adewale Adebayo,RW,8,5,6,Turnover,44.02,51.08,Complete,0.0
4215,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Aliyu Usman,RW,23,5,17,Tackle,43.38,49.04,Complete,0.0
4216,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Abubakar Osazuwa,LB,28,5,22,Pass,84.58,37.66,Complete,0.0
4217,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Emeka Usman,LW,18,5,24,Pass,7.77,16.27,Complete,0.0
4218,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Samuel Afolabi,LB,7,5,28,Pass,105.12,26.08,Complete,0.0
4219,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Chidi Nnamdi,RW,19,5,29,Tackle,21.1,39.32,Complete,0.0
4220,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Victor Ekong,GK,11,5,32,Cross,98.51,48.53,Complete,0.0
4221,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Obinna Egwuekwe,LB,17,5,37,Tackle,39.92,39.09,Complete,0.0
4222,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Ibrahim Osazuwa,LW,20,5,40,Progressive Pass,93.33,43.77,Complete,0.0
4223,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Obinna Egwuekwe,LB,17,5,44,Tackle,42.9,35.71,Complete,0.0
4224,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Aliyu Usman,RW,23,5,47,Pass,106.9,71.99,Complete,0.0
4225,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Rasheed Ojo,LB,24,6,1,Pass,111.39,48.21,Complete,0.0
4226,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Success Okafor,CAM,20,6,17,Tackle,59.35,69.47,Complete,0.0
4227,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Victor Okafor,CB,16,6,23,Dangerous Pass,87.23,34.68,Complete,0.0
4228,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Victor Ekong,GK,11,6,25,Pass,98.06,45.1,Complete,0.0
4229,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Praise Balogun,CM,6,6,30,Cross,78.22,45.95,Complete,0.0
4230,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Rasheed Ojo,LB,24,6,37,Interception,72.14,22.63,Complete,0.0
4231,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Samuel Afolabi,LB,7,6,59,Successful Dribble,25.15,14.94,Complete,0.0
4232,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Kelechi Ibrahim,GK,26,7,11,Shot,117.42,39.8,Off Target,0.471
4233,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Chidi Balogun,CB,15,7,23,Foul,58.93,39.26,Complete,0.0
4234,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Success Okafor,CAM,20,7,25,Goal,108.43,39.09,Goal,0.471
4235,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Chidi Nnamdi,RW,19,7,29,Cross,108.65,49.29,Complete,0.0
4236,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Kelechi Ibrahim,GK,26,7,54,Turnover,65.37,19.97,Complete,0.0
4237,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Abubakar Osazuwa,LB,28,8,4,Tackle,79.73,49.6,Complete,0.0
4238,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Sani Nwankwo,CAM,25,8,7,Successful Dribble,58.71,59.79,Complete,0.0
4239,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Chibuzor Onuoha,CAM,9,8,11,Pass,89.56,43.65,Complete,0.0
4240,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Samuel Adebayo,CM,15,8,12,Pass,15.63,35.82,Incomplete,0.0
4241,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Sani Nwankwo,CAM,25,8,15,Cross,79.19,45.31,Complete,0.0
4242,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Chibuzor Onuoha,CAM,9,8,18,Progressive Pass,8.97,23.84,Complete,0.0
4243,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Tunde Sanni,CB,14,8,33,Progressive Pass,15.23,27.36,Complete,0.0
4244,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Victor Ekong,GK,11,8,39,Tackle,54.69,69.97,Complete,0.0
4245,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Victor Ekong,GK,11,8,50,Tackle,44.05,30.37,Complete,0.0
4246,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Uche Garba,ST,10,8,57,Progressive Pass,29.54,43.95,Complete,0.0
4247,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Aliyu Egwuekwe,RB,4,8,57,Pass,102.16,80.0,Complete,0.0
4248,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Chidi Nnamdi,RW,19,8,59,Pass,61.86,66.98,Complete,0.0
4249,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Ibrahim Osazuwa,LW,20,9,5,Pass,51.67,27.93,Complete,0.0
4250,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Success Okafor,CAM,20,9,14,Cross,105.62,66.59,Complete,0.0
4251,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Emeka Afolabi,CB,28,9,16,Pass,86.44,25.46,Complete,0.0
4252,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Femi Osazuwa,RB,25,9,16,Pass,72.85,16.42,Complete,0.0
4253,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Rasheed Ojo,LB,24,9,19,Interception,71.9,57.91,Complete,0.0
4254,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Praise Balogun,CM,6,9,21,Pass,39.04,37.3,Complete,0.0
4255,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Sani Nwankwo,CAM,25,9,23,Foul,55.25,15.1,Complete,0.0
4256,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Ibrahim Ndukwe,LB,19,9,28,Successful Dribble,92.47,41.38,Complete,0.0
4257,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Aliyu Usman,RW,23,9,30,Successful Dribble,25.11,38.99,Complete,0.0
4258,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Daniel Chukwuma,ST,13,9,32,Progressive Pass,60.36,40.08,Complete,0.0
4259,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Praise Balogun,CM,6,9,40,Tackle,18.19,0.0,Complete,0.0
4260,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Emeka Usman,LW,18,9,43,Foul,12.46,17.58,Complete,0.0
4261,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Chidi Balogun,CB,15,9,44,Pass,90.87,16.69,Complete,0.0
4262,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Samuel Adebayo,CM,15,9,52,Progressive Pass,42.66,16.17,Complete,0.0
4263,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Joseph Usman,RB,2,9,58,Pass,59.32,46.79,Incomplete,0.0
4264,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Daniel Chukwuma,ST,13,10,12,Pass,102.93,31.58,Incomplete,0.0
4265,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Aliyu Egwuekwe,RB,4,10,21,Pass,33.22,59.7,Complete,0.0
4266,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Chidi Balogun,CB,15,10,23,Tackle,71.01,34.53,Complete,0.0
4267,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Sani Nwankwo,CAM,25,10,30,Pass,70.62,27.53,Complete,0.0
4268,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Abubakar Osazuwa,LB,28,10,52,Pass,112.23,48.99,Incomplete,0.0
4269,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Femi Osazuwa,RB,25,11,3,Progressive Pass,79.99,55.0,Complete,0.0
4270,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Obinna Egwuekwe,LB,17,11,5,Tackle,44.21,33.79,Complete,0.0
4271,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Success Okafor,CAM,20,11,5,Turnover,19.0,42.09,Complete,0.0
4272,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Femi Osazuwa,RB,25,11,17,Tackle,19.88,73.95,Complete,0.0
4273,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Chibuzor Onuoha,CAM,9,11,19,Successful Dribble,113.24,72.21,Complete,0.0
4274,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Obinna Okonkwo,LW,24,11,33,Shot,116.62,21.71,Off Target,0.293
4275,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Obinna Adebayo,LW,11,11,46,Pass,90.32,27.49,Complete,0.0
4276,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Abubakar Osazuwa,LB,28,11,48,Dangerous Pass,97.49,37.67,Complete,0.0
4277,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Daniel Chukwuma,ST,13,11,55,Tackle,79.15,30.72,Complete,0.0
4278,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Victor Okafor,CB,16,11,57,Successful Dribble,77.28,4.76,Complete,0.0
4279,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Obinna Adebayo,LW,11,12,6,Tackle,60.15,28.0,Complete,0.0
4280,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Obinna Egwuekwe,LB,17,12,15,Progressive Pass,7.8,33.98,Complete,0.0
4281,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Ibrahim Osazuwa,LW,20,12,15,Corner,112.8,43.24,Complete,0.0
4282,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Abubakar Osazuwa,LB,28,12,18,Dangerous Pass,106.91,39.2,Complete,0.0
4283,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Samuel Adebayo,CM,15,12,23,Dangerous Pass,91.05,80.0,Complete,0.0
4284,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Kelechi Ibrahim,GK,26,12,24,Foul,38.6,80.0,Complete,0.0
4285,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Success Okafor,CAM,20,12,25,Pass,103.23,65.83,Complete,0.0
4286,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Joseph Usman,RB,2,12,35,Pass,96.5,49.54,Complete,0.0
4287,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Rasheed Ojo,LB,24,12,50,Turnover,46.68,43.31,Complete,0.0
4288,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Rasheed Ojo,LB,24,13,7,Pass,94.01,49.98,Complete,0.0
4289,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Obinna Adebayo,LW,11,13,32,Pass,19.01,46.0,Complete,0.0
4290,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Emeka Usman,LW,18,13,33,Pass,15.26,24.07,Complete,0.0
4291,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Joseph Usman,RB,2,13,37,Tackle,81.99,36.88,Complete,0.0
4292,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Ibrahim Ndukwe,LB,19,13,39,Cross,102.13,37.67,Complete,0.0
4293,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Chidi Nnamdi,RW,19,13,42,Progressive Pass,4.99,58.44,Complete,0.0
4294,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Joseph Usman,RB,2,13,46,Dangerous Pass,70.48,59.77,Complete,0.0
4295,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Victor Okafor,CB,16,13,53,Corner,93.09,35.91,Complete,0.0
4296,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Adewale Adebayo,RW,8,13,55,Turnover,87.23,39.95,Complete,0.0
4297,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Ifeanyi Ogundele,LW,23,14,6,Turnover,84.24,22.64,Complete,0.0
4298,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Aliyu Usman,RW,23,14,15,Progressive Pass,60.9,23.79,Complete,0.0
4299,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Femi Osazuwa,RB,25,14,18,Offside,95.68,1.63,Complete,0.0
4300,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Sani Adisa,ST,18,14,25,Pass,37.02,19.51,Incomplete,0.0
4301,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Aliyu Usman,RW,23,14,53,Dangerous Pass,94.88,80.0,Complete,0.0
4302,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Ifeanyi Ogundele,LW,23,14,55,Interception,39.97,62.11,Complete,0.0
4303,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Ifeanyi Ogundele,LW,23,14,56,Corner,101.5,29.28,Complete,0.0
4304,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Obinna Adebayo,LW,11,14,57,Cross,80.59,25.61,Complete,0.0
4305,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Success Okafor,CAM,20,15,1,Tackle,14.44,43.5,Complete,0.0
4306,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Victor Okafor,CB,16,15,5,Tackle,15.9,26.12,Complete,0.0
4307,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Ibrahim Osazuwa,LW,20,15,5,Pass,103.15,15.93,Complete,0.0
4308,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Ifeanyi Ogundele,LW,23,15,7,Pass,103.94,28.28,Complete,0.0
4309,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Obinna Egwuekwe,LB,17,15,10,Dangerous Pass,112.67,0.0,Complete,0.0
4310,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Victor Okafor,CB,16,15,12,Pass,57.47,48.56,Complete,0.0
4311,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Ibrahim Ndukwe,LB,19,15,12,Pass,83.98,6.95,Complete,0.0
4312,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Samuel Afolabi,LB,7,15,23,Cross,116.07,57.01,Incomplete,0.0
4313,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Kelechi Ibrahim,GK,26,15,35,Shot,109.52,13.83,Off Target,0.187
4314,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Kelechi Ibrahim,GK,26,15,38,Cross,73.55,45.84,Incomplete,0.0
4315,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Success Okafor,CAM,20,16,6,Interception,45.39,80.0,Complete,0.0
4316,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Kelechi Ibrahim,GK,26,16,28,Tackle,69.79,24.23,Complete,0.0
4317,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Abubakar Osazuwa,LB,28,16,44,Pass,19.26,61.3,Complete,0.0
4318,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Ifeanyi Ogundele,LW,23,16,55,Shot,108.67,33.84,On Target,0.357
4319,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Abubakar Osazuwa,LB,28,16,56,Pass,100.16,32.2,Incomplete,0.0
4320,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Success Okafor,CAM,20,17,1,Turnover,74.84,47.88,Complete,0.0
4321,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Ibrahim Osazuwa,LW,20,17,4,Pass,89.09,66.05,Incomplete,0.0
4322,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Obinna Adebayo,LW,11,17,5,Pass,59.08,44.64,Incomplete,0.0
4323,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Chinedu Nwankwo,RB,10,17,11,Progressive Pass,78.25,80.0,Complete,0.0
4324,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Daniel Chukwuma,ST,13,17,18,Progressive Pass,79.07,43.94,Complete,0.0
4325,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Chinedu Nwankwo,RB,10,17,25,Dangerous Pass,70.76,0.0,Complete,0.0
4326,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Aliyu Egwuekwe,RB,4,17,45,Pass,90.74,58.45,Complete,0.0
4327,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Rasheed Ojo,LB,24,17,53,Turnover,44.28,21.93,Complete,0.0
4328,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Obinna Egwuekwe,LB,17,18,0,Turnover,11.9,38.01,Complete,0.0
4329,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Aliyu Usman,RW,23,18,28,Turnover,21.52,15.72,Complete,0.0
4330,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Obinna Adebayo,LW,11,18,50,Red Card,48.58,40.16,Complete,0.0
4331,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Joseph Usman,RB,2,18,50,Successful Dribble,43.98,41.21,Complete,0.0
4332,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Sani Nwankwo,CAM,25,18,53,Pass,95.2,0.0,Complete,0.0
4333,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Emeka Usman,LW,18,19,9,Interception,37.23,59.55,Complete,0.0
4334,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Kelechi Ibrahim,GK,26,19,17,Shot,89.22,9.11,On Target,0.02
4335,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Samuel Adebayo,CM,15,19,19,Foul,53.38,65.85,Complete,0.0
4336,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Rasheed Ojo,LB,24,19,21,Turnover,11.76,29.09,Complete,0.0
4337,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Aliyu Egwuekwe,RB,4,19,25,Foul,56.87,46.71,Complete,0.0
4338,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Samuel Adebayo,CM,15,19,26,Progressive Pass,88.42,53.87,Complete,0.0
4339,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Victor Okafor,CB,16,19,29,Turnover,10.66,66.99,Complete,0.0
4340,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Uche Garba,ST,10,19,36,Shot on Target,99.55,21.07,Off Target,0.19
4341,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Tunde Sanni,CB,14,19,38,Progressive Pass,102.87,25.67,Complete,0.0
4342,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Emeka Usman,LW,18,19,39,Big Chance,107.64,38.01,Off Target,0.611
4343,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Samuel Adebayo,CM,15,19,44,Turnover,77.39,34.31,Complete,0.0
4344,6,Niger Tornadoes,Kwara United,Kwara United,Niger Tornadoes,Wale Yakubu,ST,29,19,45,Pass,117.7,61.01,Complete,0.0
4345,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Victor Ekong,GK,11,19,54,Pass,1.3,18.0,Complete,0.0
4346,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Rasheed Ojo,LB,24,19,56,Foul,17.15,79.82,Complete,0.0
4347,6,Niger Tornadoes,Kwara United,Niger Tornadoes,Kwara United,Success Okafor,CAM,20,20,4,Dangerous Pass,92.82,56.78,Complete,0.0
